Date,Total Diverted Raw + Seasonal AF
"August 10, 2016",16.39
"August 11, 2016",18.25
"August 12, 2016",17.98
"August 13, 2016",17.07
"August 14, 2016",16.58
"August 15, 2016",19.4
"August 16, 2016",19.17
"August 17, 2016",12.34
"August 18, 2016",14.94
"August 19, 2016",15.24
"August 20, 2016",12.55
"August 21, 2016",12.25
"August 22, 2016",16.72
"August 23, 2016",16.81
"August 24, 2016",15.87
"August 25, 2016",11.23
"August 26, 2016",9.42
"August 27, 2016",12.42
"August 28, 2016",14.55
"August 29, 2016",13.83
"August 30, 2016",13.55
"August 31, 2016",12.42
"September 1, 2016",11.08
"September 2, 2016",11.92
"September 3, 2016",11.96
"September 4, 2016",13.9
"September 5, 2016",13.82
"September 6, 2016",15.33
"September 7, 2016",15.08
"September 8, 2016",16.81
"September 9, 2016",14.4
"September 10, 2016",15.65
"September 11, 2016",14.24
"September 12, 2016",15.39
"September 13, 2016",13.87
"September 14, 2016",10.35
"September 15, 2016",11.59
"September 16, 2016",12.34
"September 17, 2016",13.71
"September 18, 2016",12.48
"September 19, 2016",15.55
"September 20, 2016",16.73
"September 21, 2016",15.95
"September 22, 2016",15.41
"September 23, 2016",11.54
"September 24, 2016",13.79
"September 25, 2016",13.49
"September 26, 2016",13.96
"September 27, 2016",13.61
"September 28, 2016",14.18
"September 29, 2016",12.24
"September 30, 2016",13.56
"October 1, 2016",14.59
"October 2, 2016",14.4
"October 3, 2016",12.86
"October 4, 2016",12.22
"October 5, 2016",12.85
"October 6, 2016",11.28
"October 7, 2016",10.08
"October 8, 2016",7.91
"October 9, 2016",8.81
"October 10, 2016",9.95
"October 11, 2016",12.4
"October 12, 2016",10.74
"October 13, 2016",8.84
"October 14, 2016",9.66
"October 15, 2016",9.15
"October 16, 2016",11.56
"October 17, 2016",8.95
"October 18, 2016",12.13
"October 19, 2016",11.06
"October 20, 2016",9.87
"October 21, 2016",9.78
"October 22, 2016",11.58
"October 23, 2016",11.55
"October 24, 2016",11.37
"October 25, 2016",10.2
"October 26, 2016",7.69
"October 27, 2016",7.19
"October 28, 2016",7.59
"October 29, 2016",9.69
"October 30, 2016",9.06
"October 31, 2016",8.56
"November 1, 2016",9.26
"November 2, 2016",6.12
"November 3, 2016",6.98
"November 4, 2016",8.97
"November 5, 2016",7.88
"November 6, 2016",8.75
"November 7, 2016",7.98
"November 8, 2016",8.81
"November 9, 2016",8.18
"November 10, 2016",7.18
"November 11, 2016",7.21
"November 12, 2016",6.67
"November 13, 2016",7.19
"November 14, 2016",7.58
"November 15, 2016",7.78
"November 16, 2016",8.2
"November 17, 2016",7.61
"November 18, 2016",7.17
"November 19, 2016",6.54
"November 20, 2016",6.81
"November 21, 2016",6.63
"November 22, 2016",5.78
"November 23, 2016",4.68
"November 24, 2016",5.57
"November 25, 2016",5.49
"November 26, 2016",5.39
"November 27, 2016",5.44
"November 28, 2016",4.12
"November 29, 2016",5.31
"November 30, 2016",5.39
"December 1, 2016",5.17
"December 2, 2016",5.23
"December 3, 2016",4.39
"December 4, 2016",5.05
"December 5, 2016",5.34
"December 6, 2016",6.29
"December 7, 2016",5.66
"December 8, 2016",6.52
"December 9, 2016",5.98
"December 10, 2016",4.25
"December 11, 2016",4.87
"December 12, 2016",6.58
"December 13, 2016",7.74
"December 14, 2016",6.32
"December 15, 2016",5.85
"December 16, 2016",5.84
"December 17, 2016",5.17
"December 18, 2016",5.84
"December 19, 2016",6.47
"December 20, 2016",6.38
"December 21, 2016",5.11
"December 22, 2016",5.36
"December 23, 2016",5.61
"December 24, 2016",4.94
"December 25, 2016",4.72
"December 26, 2016",4.67
"December 27, 2016",4.73
"December 28, 2016",4.73
"December 29, 2016",5.71
"December 30, 2016",5.2
"December 31, 2016",4.89
"January 1, 2017",5.02
"January 2, 2017",5.29
"January 3, 2017",5.76
"January 4, 2017",5.3
"January 5, 2017",5.46
"January 6, 2017",5.61
"January 7, 2017",5.58
"January 8, 2017",5.77
"January 9, 2017",5.3
"January 10, 2017",5.68
"January 11, 2017",5.98
"January 12, 2017",6.67
"January 13, 2017",6.18
"January 14, 2017",5.42
"January 15, 2017",5.07
"January 16, 2017",5.57
"January 17, 2017",4.05
"January 18, 2017",6.54
"January 19, 2017",6.18
"January 20, 2017",5.76
"January 21, 2017",5.64
"January 22, 2017",5.89
"January 23, 2017",5.45
"January 24, 2017",6.11
"January 25, 2017",6.48
"January 26, 2017",6.11
"January 27, 2017",5.45
"January 28, 2017",5.59
"January 29, 2017",6.14
"January 30, 2017",5.77
"January 31, 2017",6.78
"February 1, 2017",5.18
"February 2, 2017",6.53
"February 3, 2017",6.29
"February 4, 2017",5.33
"February 5, 2017",5.79
"February 6, 2017",5.75
"February 7, 2017",6.49
"February 8, 2017",6.99
"February 9, 2017",6.6
"February 10, 2017",5.68
"February 11, 2017",5.63
"February 12, 2017",5.95
"February 13, 2017",4.88
"February 14, 2017",7.66
"February 15, 2017",7.06
"February 16, 2017",5.6
"February 17, 2017",5.74
"February 18, 2017",6.33
"February 19, 2017",6.24
"February 20, 2017",5.6
"February 21, 2017",7.36
"February 22, 2017",4.95
"February 23, 2017",7.64
"February 24, 2017",5.88
"February 25, 2017",5.54
"February 26, 2017",6.23
"February 27, 2017",6.23
"February 28, 2017",6.4
"March 1, 2017",6.09
"March 2, 2017",6.19
"March 3, 2017",7.66
"March 4, 2017",8.17
"March 5, 2017",8.05
"March 6, 2017",7.74
"March 7, 2017",6.51
"March 8, 2017",6.01
"March 9, 2017",6.27
"March 10, 2017",7.25
"March 11, 2017",6.52
"March 12, 2017",5.59
"March 13, 2017",6.56
"March 14, 2017",7.69
"March 15, 2017",6.65
"March 16, 2017",6.94
"March 17, 2017",7.51
"March 18, 2017",7.98
"March 19, 2017",8.02
"March 20, 2017",9.17
"March 21, 2017",10.28
"March 22, 2017",10.1
"March 23, 2017",7.93
"March 24, 2017",5.22
"March 25, 2017",5.82
"March 26, 2017",5.45
"March 27, 2017",4.68
"March 28, 2017",5.23
"March 29, 2017",5.54
"March 30, 2017",5.74
"March 31, 2017",4.8
"April 1, 2017",5.62
"April 2, 2017",5.68
"April 3, 2017",5.44
"April 4, 2017",5.95
"April 5, 2017",6.25
"April 6, 2017",6.44
"April 7, 2017",5.93
"April 8, 2017",6.08
"April 9, 2017",5.36
"April 10, 2017",5.87
"April 11, 2017",6.67
"April 12, 2017",6.93
"April 13, 2017",11.5
"April 14, 2017",10.64
"April 15, 2017",10.5
"April 16, 2017",9.24
"April 17, 2017",9.04
"April 18, 2017",9.5
"April 19, 2017",9.17
"April 20, 2017",10.42
"April 21, 2017",8.28
"April 22, 2017",5.91
"April 23, 2017",5.96
"April 24, 2017",8.22
"April 25, 2017",11.42
"April 26, 2017",9.81
"April 27, 2017",5.52
"April 28, 2017",5.41
"April 29, 2017",4.55
"April 30, 2017",5.93
"May 1, 2017",6.26
"May 2, 2017",6.24
"May 3, 2017",6.28
"May 4, 2017",7.42
"May 5, 2017",10.4
"May 6, 2017",11.78
"May 7, 2017",11.3
"May 8, 2017",8.74
"May 9, 2017",8.7
"May 10, 2017",7.66
"May 11, 2017",5.78
"May 12, 2017",6.46
"May 13, 2017",8.89
"May 14, 2017",10.49
"May 15, 2017",10.84
"May 16, 2017",10.79
"May 17, 2017",9.5
"May 18, 2017",5.98
"May 19, 2017",5.92
"May 20, 2017",6.61
"May 21, 2017",6.2
"May 22, 2017",8.58
"May 23, 2017",6.19
"May 24, 2017",8.23
"May 25, 2017",10.48
"May 26, 2017",9.2
"May 27, 2017",6.59
"May 28, 2017",7.88
"May 29, 2017",8.09
"May 30, 2017",9.74
"May 31, 2017",12.68
"June 1, 2017",12.65
"June 2, 2017",12.94
"June 3, 2017",10.56
"June 4, 2017",10.74
"June 5, 2017",13.31
"June 6, 2017",14.88
"June 7, 2017",13.94
"June 8, 2017",15.15
"June 9, 2017",16.63
"June 10, 2017",17.91
"June 11, 2017",17.93
"June 12, 2017",18.15
"June 13, 2017",17.15
"June 14, 2017",18.67
"June 15, 2017",20.82
"June 16, 2017",21.39
"June 17, 2017",19.25
"June 18, 2017",16.43
"June 19, 2017",16.2
"June 20, 2017",19.78
"June 21, 2017",21.39
"June 22, 2017",21.33
"June 23, 2017",17.24
"June 24, 2017",12.06
"June 25, 2017",14.12
"June 26, 2017",14
"June 27, 2017",19.64
"June 28, 2017",19.5
"June 29, 2017",20.22
"June 30, 2017",18.93
"July 1, 2017",14.92
"July 2, 2017",17.61
"July 3, 2017",18.5
"July 4, 2017",17.97
"July 5, 2017",18.57
"July 6, 2017",20.82
"July 7, 2017",19.54
"July 8, 2017",17.99
"July 9, 2017",18.62
"July 10, 2017",18.95
"July 11, 2017",19.11
"July 12, 2017",19.94
"July 13, 2017",17.85
"July 14, 2017",18.39
"July 15, 2017",18.21
"July 16, 2017",17.92
"July 17, 2017",17.12
"July 18, 2017",18.48
"July 19, 2017",19.36
"July 20, 2017",21.31
"July 21, 2017",20.35
"July 22, 2017",18.54
"July 23, 2017",18.07
"July 24, 2017",19.45
"July 25, 2017",19.34
"July 26, 2017",17.89
"July 27, 2017",11.03
"July 28, 2017",18.85
"July 29, 2017",13.56
"July 30, 2017",17.23
"July 31, 2017",15.93
"August 1, 2017",16.09
"August 2, 2017",19.31
"August 3, 2017",16.23
"August 4, 2017",15.45
"August 5, 2017",14.35
"August 6, 2017",15.38
"August 7, 2017",12.67
"August 8, 2017",8.05
"August 9, 2017",8.29
"August 10, 2017",8.86
"August 11, 2017",9.3
"August 12, 2017",9.25
"August 13, 2017",11.07
"August 14, 2017",9.93
"August 15, 2017",12.9
"August 16, 2017",15.05
"August 17, 2017",15.07
"August 18, 2017",15.67
"August 19, 2017",17.68
"August 20, 2017",18.7
"August 21, 2017",16.9
"August 22, 2017",16.71
"August 23, 2017",16.88
"August 24, 2017",18.3
"August 25, 2017",18.5
"August 26, 2017",18.51
"August 27, 2017",17.92
"August 28, 2017",17.44
"August 29, 2017",17.22
"August 30, 2017",18.31
"August 31, 2017",19.33
"September 1, 2017",19.35
"September 2, 2017",18.54
"September 3, 2017",16.91
"September 4, 2017",17.39
"September 5, 2017",19.05
"September 6, 2017",17.57
"September 7, 2017",16.8
"September 8, 2017",18.56
"September 9, 2017",18.17
"September 10, 2017",17.28
"September 11, 2017",17.82
"September 12, 2017",18.08
"September 13, 2017",17.65
"September 14, 2017",18.91
"September 15, 2017",18.3
"September 16, 2017",16.32
"September 17, 2017",15.4
"September 18, 2017",15.79
"September 19, 2017",17.45
"September 20, 2017",17.63
"September 21, 2017",17.5
"September 22, 2017",17.14
"September 23, 2017",15.15
"September 24, 2017",10.05
"September 25, 2017",11.45
"September 26, 2017",12.28
"September 27, 2017",9.34
"September 28, 2017",10.54
"September 29, 2017",7.55
"September 30, 2017",9.67
"October 1, 2017",8.09
"October 2, 2017",7.63
"October 3, 2017",8.05
"October 4, 2017",10.32
"October 5, 2017",8.94
"October 6, 2017",7.59
"October 7, 2017",7.28
"October 8, 2017",8.67
"October 9, 2017",5.7
"October 10, 2017",5.9
"October 11, 2017",6.9
"October 12, 2017",6.83
"October 13, 2017",5.45
"October 14, 2017",4.78
"October 15, 2017",5.51
"October 16, 2017",6.54
"October 17, 2017",9.54
"October 18, 2017",8.96
"October 19, 2017",10.05
"October 20, 2017",9.06
"October 21, 2017",9.39
"October 22, 2017",5.93
"October 23, 2017",8.39
"October 24, 2017",7.4
"October 25, 2017",8.89
"October 26, 2017",8.01
"October 27, 2017",7.48
"October 28, 2017",9.21
"October 29, 2017",6.15
"October 30, 2017",4.99
"October 31, 2017",4.88
"November 1, 2017",6.64
"November 2, 2017",7.65
"November 3, 2017",7.98
"November 4, 2017",7.21
"November 5, 2017",7.16
"November 6, 2017",3.3
"November 7, 2017",5.94
"November 8, 2017",5.43
"November 9, 2017",5.45
"November 10, 2017",5.78
"November 11, 2017",5.9
"November 12, 2017",5.38
"November 13, 2017",6.24
"November 14, 2017",7.51
"November 15, 2017",7.99
"November 16, 2017",7.61
"November 17, 2017",8.04
"November 18, 2017",6.77
"November 19, 2017",5.18
"November 20, 2017",6.7
"November 21, 2017",7.03
"November 22, 2017",5.83
"November 23, 2017",7.3
"November 24, 2017",7.21
"November 25, 2017",5.86
"November 26, 2017",6.07
"November 27, 2017",6.07
"November 28, 2017",5.15
"November 29, 2017",5.9
"November 30, 2017",6.68
"December 1, 2017",7.26
"December 2, 2017",6.13
"December 3, 2017",5.93
"December 4, 2017",5.63
"December 5, 2017",5.65
"December 6, 2017",5.89
"December 7, 2017",5.89
"December 8, 2017",6.08
"December 9, 2017",5.51
"December 10, 2017",5.32
"December 11, 2017",8.96
"December 12, 2017",5.92
"December 13, 2017",6.71
"December 14, 2017",5.91
"December 15, 2017",5.17
"December 16, 2017",5.35
"December 17, 2017",5.71
"December 18, 2017",6.23
"December 19, 2017",5.42
"December 20, 2017",5.41
"December 21, 2017",5.43
"December 22, 2017",4.79
"December 23, 2017",4.57
"December 24, 2017",3.9
"December 25, 2017",3.23
"December 26, 2017",0.43
"December 27, 2017",1.58
"December 28, 2017",3.78
"December 29, 2017",5.14
"December 30, 2017",5.16
"December 31, 2017",4.9
"January 1, 2018",3.83
"January 2, 2018",3.94
"January 3, 2018",4.41
"January 4, 2018",6
"January 5, 2018",5.48
"January 6, 2018",5.56
"January 7, 2018",5.33
"January 8, 2018",4.19
"January 9, 2018",5.35
"January 10, 2018",5.09
"January 11, 2018",5
"January 12, 2018",5.51
"January 13, 2018",5.93
"January 14, 2018",5.11
"January 15, 2018",6.74
"January 16, 2018",3.97
"January 17, 2018",8.47
"January 18, 2018",10.71
"January 19, 2018",11.49
"January 20, 2018",8.34
"January 21, 2018",5.21
"January 22, 2018",5.26
"January 23, 2018",5.4
"January 24, 2018",6.55
"January 25, 2018",6.55
"January 26, 2018",9.21
"January 27, 2018",7.84
"January 28, 2018",5.75
"January 29, 2018",5.74
"January 30, 2018",5.9
"January 31, 2018",7.11
"February 1, 2018",5.96
"February 2, 2018",5.66
"February 3, 2018",5.61
"February 4, 2018",4.68
"February 5, 2018",5.91
"February 6, 2018",5.65
"February 7, 2018",5.32
"February 8, 2018",7.36
"February 9, 2018",6.53
"February 10, 2018",5.38
"February 11, 2018",5.86
"February 12, 2018",5.4
"February 13, 2018",5.17
"February 14, 2018",7
"February 15, 2018",6.71
"February 16, 2018",6.17
"February 17, 2018",6.17
"February 18, 2018",7.3
"February 19, 2018",5.6
"February 20, 2018",4.72
"February 21, 2018",5.84
"February 22, 2018",5.61
"February 23, 2018",5.05
"February 24, 2018",5.45
"February 25, 2018",5.44
"February 26, 2018",5.64
"February 27, 2018",5.82
"February 28, 2018",6.05
"March 1, 2018",7.72
"March 2, 2018",7.74
"March 3, 2018",6.4
"March 4, 2018",6.02
"March 5, 2018",6.96
"March 6, 2018",5.64
"March 7, 2018",7.56
"March 8, 2018",7.25
"March 9, 2018",9.78
"March 10, 2018",8.5
"March 11, 2018",6.85
"March 12, 2018",6
"March 13, 2018",4.42
"March 14, 2018",7.06
"March 15, 2018",8.54
"March 16, 2018",5.13
"March 17, 2018",3.44
"March 18, 2018",7.46
"March 19, 2018",6.19
"March 20, 2018",9.94
"March 21, 2018",2.32
"March 22, 2018",3.17
"March 23, 2018",7.74
"March 24, 2018",7.23
"March 25, 2018",5.38
"March 26, 2018",5.81
"March 27, 2018",5.2
"March 28, 2018",4.64
"March 29, 2018",5.38
"March 30, 2018",4.98
"March 31, 2018",5.09
"April 1, 2018",5.67
"April 2, 2018",4.5
"April 3, 2018",7
"April 4, 2018",7.1
"April 5, 2018",7.67
"April 6, 2018",6.96
"April 7, 2018",4.29
"April 8, 2018",5.51
"April 9, 2018",5.03
"April 10, 2018",7.46
"April 11, 2018",8.46
"April 12, 2018",10.76
"April 13, 2018",6.99
"April 14, 2018",5.53
"April 15, 2018",6.85
"April 16, 2018",8.5
"April 17, 2018",9.33
"April 18, 2018",9.95
"April 19, 2018",6.19
"April 20, 2018",5.97
"April 21, 2018",5.33
"April 22, 2018",6.76
"April 23, 2018",7.22
"April 24, 2018",5.09
"April 25, 2018",6.36
"April 26, 2018",6.03
"April 27, 2018",7.81
"April 28, 2018",9.74
"April 29, 2018",9.51
"April 30, 2018",9.11
"May 1, 2018",9.8
"May 2, 2018",8.14
"May 3, 2018",5.06
"May 4, 2018",6.32
"May 5, 2018",7.36
"May 6, 2018",8.71
"May 7, 2018",7.63
"May 8, 2018",9.85
"May 9, 2018",12.14
"May 10, 2018",13.22
"May 11, 2018",11.68
"May 12, 2018",11.11
"May 13, 2018",8.96
"May 14, 2018",8.06
"May 15, 2018",7.77
"May 16, 2018",8.59
"May 17, 2018",8.02
"May 18, 2018",10.12
"May 19, 2018",8.35
"May 20, 2018",5.95
"May 21, 2018",7.4
"May 22, 2018",9.65
"May 23, 2018",10.71
"May 24, 2018",15.1
"May 25, 2018",17.51
"May 26, 2018",17.01
"May 27, 2018",13.66
"May 28, 2018",12.12
"May 29, 2018",8.33
"May 30, 2018",11.78
"May 31, 2018",14.94
"June 1, 2018",16.11
"June 2, 2018",17.64
"June 3, 2018",15.25
"June 4, 2018",17.32
"June 5, 2018",17.85
"June 6, 2018",20.63
"June 7, 2018",17.46
"June 8, 2018",18.23
"June 9, 2018",18.38
"June 10, 2018",19.71
"June 11, 2018",20.76
"June 12, 2018",21.12
"June 13, 2018",19.14
"June 14, 2018",19.3
"June 15, 2018",21.62
"June 16, 2018",19.93
"June 17, 2018",14.51
"June 18, 2018",10.25
"June 19, 2018",10.51
"June 20, 2018",11.55
"June 21, 2018",15.64
"June 22, 2018",14.8
"June 23, 2018",17.88
"June 24, 2018",15.85
"June 25, 2018",14.1
"June 26, 2018",17.78
"June 27, 2018",19.12
"June 28, 2018",20.66
"June 29, 2018",22.16
"June 30, 2018",21.39
"July 1, 2018",17.69
"July 2, 2018",18.78
"July 3, 2018",19.66
"July 4, 2018",19.65
"July 5, 2018",17.31
"July 6, 2018",17.52
"July 7, 2018",18.75
"July 8, 2018",19.78
"July 9, 2018",20.72
"July 10, 2018",21.63
"July 11, 2018",21.63
"July 12, 2018",17.85
"July 13, 2018",20.3
"July 14, 2018",23.67
"July 15, 2018",18.11
"July 16, 2018",11.62
"July 17, 2018",14.3
"July 18, 2018",20.7
"July 19, 2018",22.14
"July 20, 2018",19.7
"July 21, 2018",19.36
"July 22, 2018",18.15
"July 23, 2018",18.24
"July 24, 2018",12.51
"July 25, 2018",10.97
"July 26, 2018",9.95
"July 27, 2018",11.47
"July 28, 2018",11.94
"July 29, 2018",13.81
"July 30, 2018",16.43
"July 31, 2018",19.05
"August 1, 2018",18.54
"August 2, 2018",18.22
"August 3, 2018",14.91
"August 4, 2018",17.26
"August 5, 2018",19.32
"August 6, 2018",19.46
"August 7, 2018",17.59
"August 8, 2018",19.02
"August 9, 2018",18.9
"August 10, 2018",19.31
"August 11, 2018",18.61
"August 12, 2018",18.46
"August 13, 2018",18.87
"August 14, 2018",13.73
"August 15, 2018",16.4
"August 16, 2018",15.93
"August 17, 2018",14.63
"August 18, 2018",18.26
"August 19, 2018",17.38
"August 20, 2018",16.17
"August 21, 2018",13.29
"August 22, 2018",12.92
"August 23, 2018",16.33
"August 24, 2018",16.3
"August 25, 2018",16.22
"August 26, 2018",17.4
"August 27, 2018",14.25
"August 28, 2018",15.2
"August 29, 2018",15.83
"August 30, 2018",19.64
"August 31, 2018",21.24
"September 1, 2018",19.84
"September 2, 2018",16.33
"September 3, 2018",17.65
"September 4, 2018",17.65
"September 5, 2018",11.97
"September 6, 2018",9.55
"September 7, 2018",9
"September 8, 2018",11.87
"September 9, 2018",11.6
"September 10, 2018",12.25
"September 11, 2018",15.54
"September 12, 2018",17.03
"September 13, 2018",17.53
"September 14, 2018",17.62
"September 15, 2018",15.87
"September 16, 2018",16.7
"September 17, 2018",17.74
"September 18, 2018",17.77
"September 19, 2018",16.95
"September 20, 2018",17.09
"September 21, 2018",13.84
"September 22, 2018",10.65
"September 23, 2018",13.82
"September 24, 2018",17.65
"September 25, 2018",13.59
"September 26, 2018",15.58
"September 27, 2018",17.7
"September 28, 2018",15.26
"September 29, 2018",14.04
"September 30, 2018",11.35
"October 1, 2018",12.75
"October 2, 2018",11.68
"October 3, 2018",14.82
"October 4, 2018",15.88
"October 5, 2018",14.18
"October 6, 2018",10.15
"October 7, 2018",7.48
"October 8, 2018",5.77
